0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.0,1.0,0.0,79.0,106468.66,6183.41,18.0,11.0,389.0,0.0,249.0,8749.0,1989.0,8.0,21.0
1.0,0.0,0.0,79.0,180738.41,6183.41,16.0,8.0,154.0,0.0,209.0,3557.0,1995.0,1.0,3.0
1.0,0.0,0.0,79.0,57337.49,205.35,19.0,10.0,26.0,0.0,244.0,6641.0,2000.0,2.0,14.0
1.0,0.0,0.0,79.0,55757.38,6183.41,26.0,25.0,81.0,0.0,153.0,4959.0,2016.0,4.0,18.0
1.0,0.0,0.0,79.0,54247.97,2637.59,12.0,18.0,620.0,0.0,287.0,4419.0,2007.0,10.0,29.0
0.0,1.0,0.0,79.0,91863.37,6282.31,9.0,9.0,211.0,0.0,205.0,5153.0,1997.0,10.0,27.0
0.0,1.0,0.0,79.0,97937.91,823.54,31.0,14.0,218.0,0.0,214.0,8732.0,1994.0,1.0,18.0
0.0,1.0,0.0,79.0,49092.24,8161.92,12.0,18.0,623.0,0.0,26.0,653.0,2015.0,11.0,9.0
0.0,1.0,0.0,79.0,103261.19,21130.09,31.0,14.0,203.0,0.0,241.0,1536.0,2003.0,2.0,3.0
1.0,0.0,0.0,79.0,52410.36,200.84,19.0,10.0,303.0,0.0,249.0,6115.0,2014.0,12.0,1.0
0.0,1.0,0.0,29.0,63600.47,8833.15,17.0,20.0,565.0,0.0,133.0,8817.0,2012.0,6.0,4.0
0.0,1.0,0.0,79.0,63033.87,15358.83,12.0,18.0,623.0,0.0,26.0,4124.0,2011.0,7.0,25.0
1.0,0.0,0.0,79.0,99118.68,6183.41,19.0,10.0,303.0,0.0,160.0,5710.0,1993.0,11.0,10.0
1.0,0.0,0.0,79.0,101542.33,6183.41,19.0,10.0,513.0,0.0,321.0,7041.0,1986.0,3.0,30.0
0.0,1.0,0.0,79.0,16507.54,6183.41,33.0,16.0,210.0,1.0,276.0,7403.0,2015.0,2.0,14.0
0.0,1.0,0.0,79.0,99414.42,6183.41,29.0,29.0,408.0,0.0,308.0,6335.0,2013.0,1.0,14.0
1.0,0.0,0.0,79.0,101542.4,6183.41,19.0,10.0,638.0,0.0,338.0,8642.0,1987.0,10.0,26.0
0.0,1.0,0.0,79.0,98504.0,6286.77,31.0,14.0,447.0,0.0,241.0,2180.0,2002.0,4.0,29.0
0.0,1.0,0.0,79.0,75901.38,7322.84,31.0,14.0,425.0,0.0,241.0,6621.0,2010.0,7.0,12.0
0.0,1.0,0.0,79.0,130846.74,32950.54,17.0,20.0,570.0,0.0,212.0,6610.0,1989.0,7.0,24.0
0.0,1.0,0.0,79.0,79216.46,13602.99,9.0,9.0,235.0,0.0,215.0,4826.0,2007.0,11.0,13.0
0.0,1.0,0.0,79.0,84648.2,10131.18,6.0,4.0,456.0,0.0,53.0,6483.0,2001.0,12.0,24.0
1.0,0.0,0.0,79.0,61026.34,6183.41,19.0,10.0,77.0,0.0,225.0,882.0,2007.0,11.0,26.0
0.0,1.0,0.0,79.0,113218.06,139.78,31.0,14.0,283.0,0.0,214.0,2197.0,1986.0,12.0,8.0
1.0,0.0,0.0,79.0,105446.45,6183.41,19.0,10.0,77.0,0.0,322.0,7128.0,1990.0,8.0,20.0
1.0,0.0,0.0,79.0,88123.26,6183.41,31.0,14.0,294.0,0.0,251.0,9137.0,1991.0,2.0,24.0
1.0,0.0,0.0,79.0,69697.63,6183.41,14.0,17.0,53.0,0.0,134.0,3229.0,1989.0,12.0,11.0
1.0,0.0,0.0,79.0,36719.78,2616.57,11.0,12.0,320.0,1.0,198.0,607.0,2013.0,6.0,30.0
0.0,1.0,0.0,56.0,62349.08,8894.19,31.0,14.0,433.0,0.0,241.0,7586.0,2015.0,2.0,9.0
1.0,0.0,0.0,79.0,46834.71,33.52,9.0,9.0,211.0,0.0,25.0,6245.0,1998.0,8.0,3.0
0.0,1.0,0.0,79.0,59850.26,6183.41,14.0,17.0,173.0,1.0,304.0,8009.0,2003.0,9.0,8.0
1.0,0.0,0.0,79.0,45105.51,6183.41,19.0,10.0,548.0,1.0,248.0,5198.0,2014.0,1.0,13.0
1.0,0.0,0.0,68.0,62677.52,5854.63,31.0,14.0,348.0,0.0,313.0,4025.0,2011.0,1.0,18.0
0.0,1.0,0.0,79.0,125976.42,28171.98,31.0,14.0,299.0,0.0,241.0,3716.0,1990.0,6.0,25.0
0.0,1.0,0.0,79.0,93158.89,665.6,31.0,14.0,444.0,0.0,241.0,5652.0,1995.0,9.0,18.0
0.0,1.0,0.0,29.0,58486.35,7947.91,17.0,20.0,552.0,0.0,133.0,305.0,2014.0,3.0,10.0
0.0,1.0,0.0,79.0,89812.62,4255.97,31.0,14.0,207.0,0.0,241.0,1020.0,2002.0,3.0,25.0
0.0,1.0,0.0,79.0,32566.77,326.42,11.0,12.0,404.0,1.0,198.0,2297.0,2015.0,4.0,6.0
1.0,0.0,0.0,52.0,33272.03,6183.41,13.0,13.0,661.0,0.0,310.0,3182.0,2016.0,4.0,18.0
0.0,1.0,0.0,79.0,44525.15,64.92,9.0,9.0,211.0,0.0,25.0,5074.0,2003.0,9.0,22.0
1.0,0.0,0.0,79.0,76523.73,6183.41,5.0,34.0,108.0,0.0,7.0,3108.0,2005.0,11.0,14.0
0.0,1.0,0.0,79.0,68587.44,2618.27,6.0,4.0,136.0,0.0,53.0,5387.0,2005.0,9.0,6.0
1.0,0.0,0.0,79.0,56565.89,6183.41,12.0,18.0,621.0,0.0,244.0,1069.0,2000.0,10.0,1.0
0.0,1.0,0.0,79.0,63579.93,4149.7,17.0,20.0,558.0,0.0,133.0,6936.0,2009.0,9.0,29.0
1.0,0.0,0.0,79.0,38365.46,6183.41,19.0,10.0,518.0,1.0,289.0,8319.0,2005.0,10.0,31.0
1.0,0.0,0.0,29.0,94032.45,5467.19,17.0,20.0,575.0,0.0,133.0,8043.0,1998.0,8.0,17.0
0.0,1.0,0.0,29.0,85947.42,30664.73,17.0,20.0,568.0,0.0,133.0,3419.0,2014.0,3.0,10.0
0.0,1.0,0.0,29.0,61732.99,5929.84,17.0,20.0,566.0,0.0,133.0,6620.0,2013.0,7.0,29.0
1.0,0.0,0.0,79.0,53170.83,9005.81,12.0,18.0,616.0,0.0,26.0,8085.0,2011.0,9.0,12.0
0.0,1.0,0.0,79.0,53740.22,5538.42,12.0,18.0,623.0,0.0,26.0,3960.0,2007.0,10.0,29.0
1.0,0.0,0.0,79.0,79401.48,4201.17,31.0,14.0,290.0,0.0,241.0,807.0,2005.0,7.0,18.0
1.0,0.0,0.0,79.0,30734.19,790.07,11.0,12.0,83.0,1.0,198.0,3090.0,2014.0,12.0,1.0
0.0,1.0,0.0,79.0,95195.77,6183.41,2.0,5.0,664.0,0.0,16.0,727.0,2006.0,6.0,12.0
0.0,1.0,0.0,57.0,77454.73,10781.85,31.0,14.0,439.0,0.0,241.0,2945.0,2013.0,8.0,12.0
0.0,1.0,0.0,79.0,121127.14,42966.15,6.0,4.0,137.0,0.0,53.0,5875.0,1999.0,8.0,16.0
0.0,1.0,0.0,15.0,62155.75,10633.52,6.0,4.0,137.0,0.0,53.0,140.0,2014.0,6.0,2.0
0.0,1.0,0.0,54.0,62806.94,1604.04,13.0,13.0,594.0,0.0,230.0,2019.0,2015.0,9.0,8.0
0.0,1.0,0.0,63.0,42533.1,6183.41,18.0,11.0,275.0,0.0,151.0,4047.0,2012.0,10.0,7.0
1.0,0.0,0.0,79.0,65733.39,1054.18,19.0,10.0,303.0,0.0,158.0,6332.0,2006.0,3.0,20.0
0.0,1.0,0.0,79.0,165012.0,6183.41,5.0,34.0,67.0,0.0,82.0,8091.0,1986.0,12.0,1.0
1.0,0.0,0.0,79.0,57375.73,2760.03,31.0,14.0,433.0,0.0,243.0,5282.0,2008.0,6.0,23.0
0.0,1.0,0.0,79.0,115347.47,10244.71,17.0,20.0,561.0,0.0,212.0,3883.0,2001.0,2.0,20.0
0.0,1.0,0.0,79.0,82997.23,6246.79,9.0,9.0,235.0,0.0,215.0,252.0,2003.0,12.0,29.0
0.0,1.0,0.0,79.0,92665.51,16610.97,17.0,20.0,568.0,0.0,133.0,7935.0,2005.0,5.0,16.0
0.0,1.0,0.0,79.0,36495.56,2466.96,11.0,12.0,340.0,0.0,350.0,860.0,2012.0,11.0,5.0
0.0,1.0,0.0,79.0,106239.75,16938.18,31.0,14.0,431.0,0.0,214.0,3411.0,2003.0,6.0,16.0
1.0,0.0,0.0,79.0,1972.0,6183.41,19.0,10.0,77.0,0.0,46.0,7034.0,2016.0,11.0,28.0
0.0,1.0,0.0,79.0,78871.2,9367.19,31.0,14.0,443.0,0.0,241.0,5235.0,2009.0,1.0,12.0
0.0,1.0,0.0,79.0,73780.71,16515.86,17.0,20.0,555.0,0.0,133.0,3408.0,2010.0,6.0,1.0
0.0,1.0,0.0,75.0,23741.4,6183.41,19.0,10.0,14.0,0.0,338.0,1684.0,2016.0,7.0,25.0
1.0,0.0,0.0,79.0,93591.35,6183.41,3.0,6.0,104.0,0.0,74.0,990.0,1989.0,2.0,13.0
0.0,1.0,0.0,79.0,142297.75,28651.99,17.0,20.0,550.0,0.0,131.0,1193.0,1981.0,7.0,27.0
0.0,1.0,0.0,79.0,83695.3,6183.41,12.0,18.0,618.0,0.0,347.0,1197.0,1984.0,5.0,21.0
0.0,1.0,0.0,79.0,98136.1,18592.44,12.0,18.0,623.0,0.0,346.0,7777.0,1990.0,9.0,10.0
1.0,0.0,0.0,79.0,99868.89,1808.63,31.0,14.0,421.0,0.0,214.0,6224.0,1982.0,3.0,1.0
0.0,1.0,0.0,79.0,97340.61,10553.51,6.0,4.0,137.0,0.0,60.0,5514.0,2001.0,3.0,5.0
1.0,0.0,0.0,79.0,36931.08,2338.92,11.0,12.0,55.0,1.0,198.0,2948.0,2012.0,11.0,9.0
0.0,1.0,0.0,79.0,75998.9,6301.17,31.0,14.0,357.0,0.0,0.0,3585.0,1987.0,9.0,14.0
0.0,1.0,0.0,79.0,114107.16,15815.93,31.0,14.0,300.0,0.0,241.0,1351.0,1995.0,9.0,18.0
0.0,1.0,0.0,79.0,90305.79,8957.65,17.0,20.0,553.0,0.0,133.0,7906.0,2000.0,2.0,14.0
1.0,0.0,0.0,79.0,45508.82,33.52,9.0,9.0,211.0,0.0,25.0,6407.0,2000.0,10.0,1.0
1.0,0.0,0.0,79.0,51670.07,6183.41,19.0,10.0,518.0,1.0,290.0,3538.0,2000.0,8.0,14.0
0.0,1.0,0.0,79.0,61773.32,6183.41,19.0,10.0,587.0,0.0,248.0,7988.0,2012.0,3.0,26.0
0.0,1.0,0.0,79.0,61269.12,2315.64,9.0,9.0,236.0,0.0,332.0,4823.0,2008.0,1.0,7.0
1.0,0.0,0.0,79.0,98102.72,6183.41,19.0,10.0,317.0,0.0,329.0,4508.0,2006.0,6.0,12.0
1.0,0.0,0.0,79.0,76147.48,3485.75,19.0,10.0,0.0,0.0,338.0,2694.0,2006.0,11.0,13.0
1.0,0.0,0.0,79.0,69027.05,6183.41,2.0,5.0,267.0,0.0,180.0,4776.0,1985.0,11.0,4.0
0.0,1.0,0.0,79.0,127444.47,33146.59,31.0,14.0,290.0,0.0,241.0,3715.0,1995.0,2.0,6.0
0.0,1.0,0.0,79.0,83666.96,14699.67,12.0,18.0,529.0,0.0,364.0,6872.0,1995.0,9.0,25.0
1.0,0.0,0.0,79.0,48140.23,6183.41,2.0,5.0,222.0,0.0,225.0,442.0,2007.0,11.0,13.0
1.0,0.0,0.0,79.0,45440.4,164.04,19.0,10.0,183.0,0.0,225.0,1426.0,2014.0,10.0,20.0
0.0,1.0,0.0,79.0,94062.99,6183.41,34.0,35.0,8.0,0.0,248.0,6469.0,2001.0,5.0,7.0
1.0,0.0,0.0,79.0,44241.74,453.89,9.0,9.0,62.0,0.0,202.0,698.0,2012.0,10.0,8.0
0.0,1.0,0.0,79.0,92917.25,3922.35,34.0,35.0,116.0,0.0,78.0,2484.0,1995.0,9.0,18.0
1.0,0.0,0.0,79.0,66846.09,6183.41,19.0,10.0,469.0,0.0,134.0,622.0,2001.0,11.0,26.0
0.0,1.0,0.0,56.0,71648.55,7809.43,31.0,14.0,439.0,0.0,241.0,3916.0,2014.0,10.0,6.0
0.0,1.0,0.0,79.0,52528.98,5628.17,12.0,18.0,618.0,0.0,26.0,4136.0,2006.0,6.0,11.0
0.0,1.0,0.0,79.0,95024.28,1975.52,31.0,14.0,291.0,0.0,136.0,8963.0,2012.0,10.0,8.0
0.0,1.0,0.0,79.0,89467.97,14910.55,9.0,9.0,211.0,0.0,268.0,1703.0,2004.0,11.0,1.0
1.0,0.0,0.0,79.0,93278.7,2649.28,26.0,25.0,502.0,0.0,153.0,5287.0,1997.0,7.0,14.0
1.0,0.0,0.0,79.0,127013.46,1799.5,17.0,20.0,188.0,0.0,129.0,6001.0,2001.0,2.0,20.0
0.0,1.0,0.0,79.0,48500.11,8603.32,12.0,18.0,623.0,0.0,26.0,4229.0,2015.0,11.0,9.0
1.0,0.0,0.0,79.0,94062.98,6183.41,13.0,13.0,534.0,0.0,230.0,1747.0,2002.0,3.0,18.0
0.0,1.0,0.0,79.0,65964.82,621.95,19.0,10.0,77.0,0.0,320.0,8954.0,2010.0,9.0,27.0
0.0,1.0,0.0,79.0,103088.48,3326.19,31.0,14.0,298.0,0.0,214.0,1.0,1988.0,9.0,12.0
1.0,0.0,0.0,79.0,39562.53,6183.41,22.0,15.0,376.0,1.0,186.0,6243.0,2000.0,1.0,31.0
0.0,1.0,0.0,79.0,39320.01,514.76,11.0,12.0,470.0,1.0,198.0,1036.0,2002.0,11.0,19.0
1.0,0.0,0.0,56.0,54040.22,2428.88,31.0,14.0,427.0,0.0,241.0,280.0,2015.0,6.0,1.0
0.0,1.0,0.0,79.0,177211.26,6183.41,35.0,32.0,150.0,0.0,5.0,3312.0,2003.0,8.0,25.0
1.0,0.0,0.0,79.0,49417.58,59.56,19.0,10.0,518.0,1.0,289.0,509.0,1990.0,10.0,1.0
0.0,1.0,0.0,46.0,38803.93,6183.41,5.0,34.0,109.0,0.0,308.0,8334.0,2016.0,2.0,22.0
1.0,0.0,0.0,57.0,66942.49,7044.0,31.0,14.0,419.0,0.0,241.0,6429.0,2013.0,8.0,12.0
0.0,1.0,0.0,79.0,79939.98,985.77,34.0,35.0,195.0,0.0,78.0,8882.0,2002.0,7.0,22.0
0.0,1.0,0.0,79.0,125858.56,31238.44,31.0,14.0,445.0,0.0,241.0,2658.0,2002.0,1.0,14.0
1.0,0.0,0.0,79.0,96722.1,6183.41,8.0,7.0,643.0,0.0,311.0,2482.0,2009.0,1.0,20.0
0.0,1.0,0.0,29.0,57803.94,2853.39,17.0,20.0,575.0,0.0,133.0,588.0,2013.0,7.0,29.0
1.0,0.0,0.0,79.0,69697.62,6183.41,31.0,14.0,453.0,0.0,225.0,5502.0,1995.0,5.0,15.0
1.0,0.0,0.0,79.0,36578.56,26.68,9.0,9.0,211.0,0.0,25.0,6996.0,2007.0,4.0,2.0
0.0,1.0,0.0,29.0,56079.43,5530.21,17.0,20.0,582.0,0.0,133.0,7690.0,2014.0,3.0,10.0
0.0,1.0,0.0,79.0,125999.68,9335.87,31.0,14.0,286.0,0.0,242.0,5537.0,1995.0,2.0,6.0
1.0,0.0,0.0,79.0,42316.3,400.21,31.0,14.0,433.0,1.0,241.0,1626.0,2002.0,1.0,14.0
0.0,1.0,0.0,79.0,88918.27,16884.55,12.0,18.0,623.0,0.0,346.0,5104.0,2006.0,12.0,4.0
0.0,1.0,0.0,57.0,61664.68,3771.92,31.0,14.0,427.0,0.0,241.0,4265.0,2014.0,2.0,24.0
1.0,0.0,0.0,79.0,58865.94,6183.41,19.0,10.0,588.0,0.0,244.0,2510.0,1999.0,1.0,31.0
1.0,0.0,0.0,79.0,65979.69,1514.32,31.0,14.0,451.0,0.0,243.0,6438.0,2007.0,7.0,16.0
0.0,1.0,0.0,79.0,109295.85,32168.99,31.0,14.0,205.0,0.0,241.0,4679.0,2006.0,1.0,17.0
0.0,1.0,0.0,79.0,114987.23,29406.19,9.0,9.0,211.0,0.0,213.0,1642.0,2001.0,3.0,26.0
1.0,0.0,0.0,79.0,105746.98,300.57,19.0,10.0,77.0,0.0,322.0,9125.0,1987.0,10.0,7.0
1.0,0.0,0.0,79.0,37042.75,6183.41,19.0,10.0,518.0,1.0,289.0,2776.0,2004.0,8.0,9.0
1.0,0.0,0.0,79.0,64808.46,8380.68,1.0,1.0,3.0,0.0,225.0,3142.0,2000.0,3.0,1.0
0.0,1.0,0.0,79.0,68855.96,3212.11,17.0,20.0,564.0,0.0,133.0,4232.0,2008.0,9.0,2.0
0.0,1.0,0.0,56.0,61667.37,5315.24,31.0,14.0,439.0,0.0,241.0,6988.0,2014.0,10.0,6.0
0.0,1.0,0.0,79.0,57045.17,11980.12,12.0,18.0,269.0,0.0,119.0,3835.0,2008.0,9.0,29.0
0.0,1.0,0.0,76.0,47902.78,8556.93,12.0,18.0,627.0,0.0,340.0,14.0,2015.0,12.0,14.0
0.0,1.0,0.0,79.0,133717.52,34475.71,17.0,20.0,572.0,0.0,131.0,4392.0,2001.0,9.0,4.0
0.0,1.0,0.0,79.0,64180.16,15554.38,12.0,18.0,618.0,0.0,26.0,7561.0,2008.0,3.0,2.0
0.0,1.0,0.0,79.0,74327.88,6183.41,19.0,10.0,513.0,0.0,46.0,6551.0,2005.0,8.0,22.0
0.0,1.0,0.0,79.0,95968.29,21943.18,12.0,18.0,269.0,0.0,363.0,8041.0,1994.0,3.0,28.0
1.0,0.0,0.0,79.0,85450.19,1378.08,19.0,10.0,380.0,0.0,158.0,5591.0,1986.0,4.0,23.0
0.0,1.0,0.0,79.0,113111.6,6158.78,11.0,12.0,302.0,0.0,304.0,1204.0,2006.0,7.0,5.0
0.0,1.0,0.0,69.0,79545.44,6183.41,12.0,18.0,630.0,0.0,275.0,6234.0,2015.0,3.0,23.0
0.0,1.0,0.0,79.0,1113.67,6183.41,31.0,14.0,421.0,0.0,241.0,4942.0,2002.0,6.0,24.0
0.0,1.0,0.0,56.0,56871.48,4697.25,31.0,14.0,433.0,0.0,241.0,7423.0,2014.0,10.0,6.0
0.0,1.0,0.0,79.0,95719.96,3180.54,31.0,14.0,421.0,0.0,241.0,6755.0,1994.0,1.0,18.0
0.0,1.0,0.0,79.0,110357.37,34746.11,17.0,20.0,571.0,0.0,212.0,3274.0,2008.0,9.0,2.0
1.0,0.0,0.0,79.0,51430.74,5694.23,4.0,2.0,533.0,0.0,352.0,3076.0,2004.0,11.0,15.0
1.0,0.0,0.0,79.0,57191.03,5513.96,12.0,18.0,618.0,0.0,26.0,4735.0,2008.0,3.0,2.0
0.0,1.0,0.0,79.0,165198.03,8147.13,17.0,20.0,514.0,0.0,127.0,2924.0,1984.0,5.0,7.0
0.0,1.0,0.0,79.0,65601.69,6183.41,8.0,7.0,540.0,0.0,251.0,3123.0,2002.0,7.0,15.0
0.0,1.0,0.0,79.0,41356.84,4612.05,4.0,2.0,533.0,0.0,271.0,842.0,2007.0,1.0,28.0
1.0,0.0,0.0,79.0,85447.32,6183.41,3.0,6.0,104.0,0.0,74.0,6441.0,2000.0,4.0,24.0
1.0,0.0,0.0,79.0,41760.26,5424.24,12.0,18.0,623.0,0.0,26.0,5516.0,2016.0,1.0,4.0
1.0,0.0,0.0,79.0,107499.45,254.09,13.0,13.0,118.0,0.0,44.0,2882.0,1990.0,8.0,27.0
1.0,0.0,0.0,79.0,11893.93,89.83,31.0,14.0,208.0,1.0,68.0,7713.0,2009.0,10.0,26.0
0.0,1.0,0.0,79.0,205033.83,85032.99,17.0,20.0,186.0,0.0,129.0,8597.0,1990.0,2.0,26.0
1.0,0.0,0.0,79.0,75080.66,6183.41,8.0,7.0,585.0,0.0,233.0,4950.0,2014.0,8.0,25.0
0.0,1.0,0.0,79.0,53121.24,7290.64,12.0,18.0,618.0,0.0,26.0,5626.0,2012.0,1.0,9.0
1.0,0.0,0.0,79.0,85581.1,6183.41,19.0,10.0,513.0,0.0,258.0,6075.0,1997.0,4.0,14.0
1.0,0.0,0.0,79.0,65684.23,6183.41,33.0,16.0,84.0,0.0,277.0,757.0,2000.0,1.0,30.0
0.0,1.0,0.0,79.0,76992.01,2457.08,9.0,9.0,236.0,0.0,332.0,6724.0,1979.0,4.0,2.0
0.0,1.0,0.0,28.0,77093.97,6183.41,17.0,20.0,501.0,0.0,133.0,8615.0,2016.0,12.0,12.0
0.0,1.0,0.0,79.0,58415.54,17612.85,12.0,18.0,269.0,0.0,118.0,863.0,2012.0,5.0,7.0
0.0,1.0,0.0,79.0,84970.01,12601.8,6.0,4.0,137.0,0.0,53.0,5423.0,2002.0,10.0,28.0
0.0,1.0,0.0,79.0,89626.97,15053.22,17.0,20.0,564.0,0.0,212.0,5227.0,2006.0,1.0,30.0
1.0,0.0,0.0,79.0,71783.39,6183.41,26.0,25.0,398.0,0.0,6.0,1175.0,2007.0,2.0,5.0
0.0,1.0,0.0,79.0,46822.69,2375.12,12.0,18.0,616.0,0.0,26.0,5771.0,2011.0,11.0,28.0
1.0,0.0,0.0,79.0,31053.84,6183.41,19.0,10.0,518.0,1.0,289.0,836.0,2008.0,2.0,19.0
1.0,0.0,0.0,79.0,61304.62,168.6,19.0,10.0,518.0,0.0,244.0,9100.0,1998.0,4.0,27.0
1.0,0.0,0.0,79.0,73486.05,319.23,19.0,10.0,303.0,0.0,158.0,6222.0,2000.0,4.0,3.0
0.0,1.0,0.0,79.0,105962.65,8427.48,34.0,35.0,116.0,0.0,80.0,199.0,1991.0,3.0,4.0
1.0,0.0,0.0,79.0,111133.68,2165.81,29.0,29.0,484.0,0.0,304.0,5674.0,2014.0,1.0,27.0
0.0,1.0,0.0,79.0,98555.11,6727.69,9.0,9.0,235.0,0.0,117.0,4565.0,1996.0,11.0,18.0
0.0,1.0,0.0,79.0,89434.19,18401.94,12.0,18.0,623.0,0.0,343.0,2814.0,1998.0,10.0,26.0
1.0,0.0,0.0,79.0,55981.08,6183.41,19.0,10.0,518.0,1.0,289.0,1370.0,1986.0,1.0,6.0
1.0,0.0,0.0,79.0,80443.74,8247.07,31.0,14.0,285.0,0.0,241.0,352.0,2006.0,11.0,13.0
0.0,1.0,0.0,79.0,84045.29,6705.19,13.0,13.0,596.0,0.0,230.0,3873.0,2008.0,11.0,10.0
1.0,0.0,0.0,79.0,36688.21,6183.41,22.0,15.0,532.0,1.0,192.0,7796.0,2013.0,12.0,2.0
0.0,1.0,0.0,39.0,59405.73,0.0,22.0,15.0,600.0,0.0,166.0,8686.0,2014.0,11.0,17.0
1.0,0.0,0.0,79.0,85541.13,9.0,19.0,10.0,303.0,0.0,158.0,8619.0,1982.0,7.0,10.0
0.0,1.0,0.0,79.0,150228.74,6183.41,14.0,17.0,177.0,0.0,114.0,8563.0,2004.0,5.0,3.0
1.0,0.0,0.0,79.0,116627.03,22014.37,1.0,1.0,307.0,0.0,304.0,7246.0,2007.0,12.0,3.0
0.0,1.0,0.0,79.0,76875.02,6183.41,24.0,22.0,535.0,0.0,27.0,3495.0,2005.0,10.0,2.0
1.0,0.0,0.0,79.0,62654.08,7197.41,31.0,14.0,348.0,0.0,261.0,2471.0,2010.0,6.0,1.0
0.0,1.0,0.0,79.0,94932.56,6183.41,31.0,14.0,433.0,0.0,214.0,5193.0,1997.0,9.0,29.0
1.0,0.0,0.0,79.0,64119.31,6183.41,6.0,4.0,366.0,0.0,8.0,2465.0,2011.0,11.0,7.0
1.0,0.0,0.0,79.0,104310.73,17400.01,6.0,4.0,136.0,0.0,60.0,431.0,1999.0,9.0,13.0
1.0,0.0,0.0,79.0,80086.11,5831.91,7.0,3.0,516.0,0.0,250.0,3261.0,2005.0,1.0,23.0
1.0,0.0,0.0,79.0,73967.82,6183.41,19.0,10.0,5.0,0.0,46.0,4522.0,2000.0,2.0,7.0
1.0,0.0,0.0,79.0,118921.65,6183.41,22.0,15.0,85.0,0.0,211.0,5491.0,1993.0,8.0,8.0
0.0,1.0,0.0,29.0,57671.66,6183.41,17.0,20.0,580.0,0.0,133.0,780.0,2012.0,2.0,27.0
0.0,1.0,0.0,79.0,91447.76,27945.63,12.0,18.0,269.0,0.0,118.0,185.0,1988.0,10.0,31.0
0.0,1.0,0.0,79.0,80525.75,20129.51,6.0,4.0,137.0,0.0,53.0,6809.0,2011.0,7.0,5.0
0.0,1.0,0.0,29.0,52137.4,641.19,17.0,20.0,573.0,0.0,133.0,6945.0,2014.0,3.0,10.0
1.0,0.0,0.0,79.0,104795.14,4842.43,19.0,10.0,26.0,0.0,43.0,615.0,1994.0,7.0,18.0
0.0,1.0,0.0,79.0,99006.93,6183.41,7.0,3.0,531.0,0.0,211.0,6900.0,2013.0,5.0,6.0
1.0,0.0,0.0,79.0,74194.41,6183.41,19.0,10.0,658.0,1.0,251.0,6251.0,2001.0,8.0,20.0
1.0,0.0,0.0,79.0,35166.61,6183.41,19.0,10.0,518.0,1.0,289.0,1604.0,1995.0,11.0,12.0
1.0,0.0,0.0,43.0,75920.64,6183.41,28.0,28.0,334.0,0.0,182.0,1297.0,2012.0,7.0,16.0
0.0,1.0,0.0,79.0,42283.1,3179.76,11.0,12.0,34.0,0.0,315.0,2861.0,2012.0,7.0,17.0
0.0,1.0,0.0,79.0,64136.02,8772.91,12.0,18.0,616.0,0.0,26.0,1047.0,2001.0,4.0,15.0
1.0,0.0,0.0,79.0,36753.66,1567.59,11.0,12.0,335.0,1.0,198.0,4284.0,2010.0,11.0,23.0
0.0,1.0,0.0,29.0,102960.57,27950.2,17.0,20.0,553.0,0.0,133.0,3105.0,2006.0,3.0,27.0
0.0,1.0,0.0,79.0,117600.96,27754.3,9.0,9.0,212.0,0.0,109.0,8348.0,1995.0,8.0,14.0
0.0,1.0,0.0,79.0,43588.96,399.72,12.0,18.0,466.0,0.0,227.0,9187.0,2008.0,11.0,12.0
0.0,1.0,0.0,79.0,38430.86,6572.94,12.0,18.0,616.0,0.0,26.0,8172.0,2016.0,2.0,22.0
1.0,0.0,0.0,79.0,31849.57,6183.41,22.0,15.0,243.0,1.0,194.0,3907.0,1994.0,12.0,20.0
1.0,0.0,0.0,15.0,69714.27,21093.02,6.0,4.0,138.0,0.0,53.0,4511.0,2014.0,8.0,11.0
0.0,1.0,0.0,79.0,104458.88,17630.02,31.0,14.0,419.0,0.0,214.0,987.0,2003.0,7.0,21.0
0.0,1.0,0.0,79.0,112529.85,6183.41,8.0,7.0,101.0,0.0,299.0,317.0,2001.0,2.0,11.0
0.0,1.0,0.0,79.0,61366.51,4762.91,17.0,20.0,550.0,0.0,133.0,1285.0,2013.0,7.0,29.0
0.0,1.0,0.0,79.0,160481.02,6183.41,27.0,33.0,310.0,0.0,210.0,3958.0,2011.0,6.0,28.0
0.0,1.0,0.0,57.0,59091.33,4040.97,31.0,14.0,433.0,0.0,241.0,7614.0,2014.0,2.0,24.0
0.0,1.0,0.0,79.0,57634.74,6183.41,12.0,18.0,154.0,0.0,75.0,1651.0,2016.0,7.0,19.0
1.0,0.0,0.0,79.0,83889.79,6183.41,22.0,15.0,406.0,0.0,191.0,2413.0,1990.0,7.0,9.0
0.0,1.0,0.0,79.0,107539.63,12479.22,6.0,4.0,137.0,0.0,60.0,1233.0,1987.0,7.0,20.0
0.0,1.0,0.0,79.0,94062.71,6183.41,18.0,11.0,275.0,0.0,248.0,2668.0,2000.0,4.0,24.0
0.0,1.0,0.0,79.0,77543.42,8946.59,6.0,4.0,124.0,0.0,50.0,1829.0,2007.0,6.0,11.0
1.0,0.0,0.0,79.0,63887.53,6183.41,8.0,7.0,585.0,0.0,225.0,2067.0,1992.0,12.0,14.0
1.0,0.0,0.0,79.0,46688.13,360.85,9.0,9.0,211.0,0.0,25.0,5343.0,2000.0,2.0,28.0
